Location,Date,Hour,API,Pollutant
Kuala Lumpur,11/26/2014,1,34,*
Kuala Lumpur,11/26/2014,2,34,*
Kuala Lumpur,11/26/2014,3,33,*
Kuala Lumpur,11/26/2014,4,33,*
Kuala Lumpur,11/26/2014,5,32,*
Kuala Lumpur,11/26/2014,6,32,*
Kuala Lumpur,11/26/2014,7,32,*
Kuala Lumpur,11/26/2014,8,33,*
Kuala Lumpur,11/26/2014,9,33,*
Kuala Lumpur,11/26/2014,10,33,*
Kuala Lumpur,11/26/2014,11,34,*
Kuala Lumpur,11/26/2014,12,36,*
Kuala Lumpur,11/26/2014,13,40,*
Kuala Lumpur,11/26/2014,14,37,*
Kuala Lumpur,11/26/2014,15,37,*
Kuala Lumpur,11/26/2014,16,36,*
Kuala Lumpur,11/26/2014,17,36,*
Kuala Lumpur,11/26/2014,18,36,*
Kuala Lumpur,11/26/2014,19,36,*
Kuala Lumpur,11/26/2014,20,36,*
Kuala Lumpur,11/26/2014,21,36,*
Kuala Lumpur,11/26/2014,22,36,*
Kuala Lumpur,11/26/2014,23,37,*
Kuala Lumpur,11/26/2014,24,37,*
Kuala Lumpur,11/27/2014,1,37,*
Kuala Lumpur,11/27/2014,2,38,*
Kuala Lumpur,11/27/2014,3,38,*
Kuala Lumpur,11/27/2014,4,39,*
Kuala Lumpur,11/27/2014,5,40,*
Kuala Lumpur,11/27/2014,6,40,*
Kuala Lumpur,11/27/2014,7,41,*
Kuala Lumpur,11/27/2014,8,42,*
Kuala Lumpur,11/27/2014,9,41,*
Kuala Lumpur,11/27/2014,10,41,*
Kuala Lumpur,11/27/2014,11,40,*
Kuala Lumpur,11/27/2014,12,39,*
Kuala Lumpur,11/27/2014,13,37,*
Kuala Lumpur,11/27/2014,14,36,*
Kuala Lumpur,11/27/2014,15,72,*
Kuala Lumpur,11/27/2014,16,68,*
Kuala Lumpur,11/27/2014,17,53,*
Kuala Lumpur,11/27/2014,18,37,*
Kuala Lumpur,11/27/2014,19,37,*
Kuala Lumpur,11/27/2014,20,38,*
Kuala Lumpur,11/27/2014,21,38,*
Kuala Lumpur,11/27/2014,22,38,*
Kuala Lumpur,11/27/2014,23,38,*
Kuala Lumpur,11/27/2014,24,38,*
Kuala Lumpur,11/28/2014,1,37,*
Kuala Lumpur,11/28/2014,2,37,*
Kuala Lumpur,11/28/2014,3,37,*
Kuala Lumpur,11/28/2014,4,36,*
Kuala Lumpur,11/28/2014,5,35,*
Kuala Lumpur,11/28/2014,6,34,*
Kuala Lumpur,11/28/2014,7,34,*
Kuala Lumpur,11/28/2014,8,33,*
Kuala Lumpur,11/28/2014,9,33,*
Kuala Lumpur,11/28/2014,10,33,*
Kuala Lumpur,11/28/2014,11,33,*
Kuala Lumpur,11/28/2014,12,34,*
Kuala Lumpur,11/28/2014,13,34,*
Kuala Lumpur,11/28/2014,14,49,*
Kuala Lumpur,11/28/2014,15,73,*
Kuala Lumpur,11/28/2014,16,76,*
Kuala Lumpur,11/28/2014,17,34,*
Kuala Lumpur,11/28/2014,18,34,*
Kuala Lumpur,11/28/2014,19,34,*
Kuala Lumpur,11/28/2014,20,33,*
Kuala Lumpur,11/28/2014,21,32,*
Kuala Lumpur,11/28/2014,22,32,*
Kuala Lumpur,11/28/2014,23,32,*
Kuala Lumpur,11/28/2014,24,32,*
Kuala Lumpur,11/29/2014,1,31,*
Kuala Lumpur,11/29/2014,2,30,*
Kuala Lumpur,11/29/2014,3,30,*
Kuala Lumpur,11/29/2014,4,30,*
Kuala Lumpur,11/29/2014,5,29,*
Kuala Lumpur,11/29/2014,6,29,*
Kuala Lumpur,11/29/2014,7,29,*
Kuala Lumpur,11/29/2014,8,29,*
Kuala Lumpur,11/29/2014,9,29,*
Kuala Lumpur,11/29/2014,10,28,*
Kuala Lumpur,11/29/2014,11,29,*
Kuala Lumpur,11/29/2014,12,28,*
Kuala Lumpur,11/29/2014,13,47,*
Kuala Lumpur,11/29/2014,14,59,*
Kuala Lumpur,11/29/2014,15,86,*
Kuala Lumpur,11/29/2014,16,66,*
Kuala Lumpur,11/29/2014,17,29,*
Kuala Lumpur,11/29/2014,18,28,*
Kuala Lumpur,11/29/2014,19,28,*
Kuala Lumpur,11/29/2014,20,28,*
Kuala Lumpur,11/29/2014,21,28,*
Kuala Lumpur,11/29/2014,22,27,*
Kuala Lumpur,11/29/2014,23,27,*
Kuala Lumpur,11/29/2014,24,26,*
Kuala Lumpur,11/30/2014,1,26,*
Kuala Lumpur,11/30/2014,2,27,*
Kuala Lumpur,11/30/2014,3,27,*
Kuala Lumpur,11/30/2014,4,27,*
Kuala Lumpur,11/30/2014,5,27,*
Kuala Lumpur,11/30/2014,6,27,*
Kuala Lumpur,11/30/2014,7,27,*
Kuala Lumpur,11/30/2014,8,28,*
Kuala Lumpur,11/30/2014,9,28,*
Kuala Lumpur,11/30/2014,10,27,*
Kuala Lumpur,11/30/2014,11,27,*
Kuala Lumpur,11/30/2014,12,28,*
Kuala Lumpur,11/30/2014,13,30,*
Kuala Lumpur,11/30/2014,14,39,*
Kuala Lumpur,11/30/2014,15,27,*
Kuala Lumpur,11/30/2014,16,28,*
Kuala Lumpur,11/30/2014,17,31,*
Kuala Lumpur,11/30/2014,18,32,*
Kuala Lumpur,11/30/2014,19,28,*
Kuala Lumpur,11/30/2014,20,28,*
Kuala Lumpur,11/30/2014,21,29,*
Kuala Lumpur,11/30/2014,22,30,*
Kuala Lumpur,11/30/2014,23,30,*
Kuala Lumpur,11/30/2014,24,31,*
Kuala Lumpur,1/12/2014,1,32,*
Kuala Lumpur,1/12/2014,2,32,*
Kuala Lumpur,1/12/2014,3,34,*
Kuala Lumpur,1/12/2014,4,34,*
Kuala Lumpur,1/12/2014,5,35,*
Kuala Lumpur,1/12/2014,6,35,*
Kuala Lumpur,1/12/2014,7,36,*
Kuala Lumpur,1/12/2014,8,36,*
Kuala Lumpur,1/12/2014,9,36,*
Kuala Lumpur,1/12/2014,10,36,*
Kuala Lumpur,1/12/2014,11,37,*
Kuala Lumpur,1/12/2014,12,38,*
Kuala Lumpur,1/12/2014,13,39,*
Kuala Lumpur,1/12/2014,14,40,*
Kuala Lumpur,1/12/2014,15,44,*
Kuala Lumpur,1/12/2014,16,42,*
Kuala Lumpur,1/12/2014,17,42,*
Kuala Lumpur,1/12/2014,18,43,*
Kuala Lumpur,1/12/2014,19,43,*
Kuala Lumpur,1/12/2014,20,43,*
Kuala Lumpur,1/12/2014,21,42,*
Kuala Lumpur,1/12/2014,22,41,*
Kuala Lumpur,1/12/2014,23,41,*
Kuala Lumpur,1/12/2014,24,41,*
Kuala Lumpur,2/12/2014,1,40,*
Kuala Lumpur,2/12/2014,2,41,*
Kuala Lumpur,2/12/2014,3,40,*
Kuala Lumpur,2/12/2014,4,39,*
Kuala Lumpur,2/12/2014,5,39,*
Kuala Lumpur,2/12/2014,6,39,*
Kuala Lumpur,2/12/2014,7,39,*
Kuala Lumpur,2/12/2014,8,39,*
Kuala Lumpur,2/12/2014,9,40,*
Kuala Lumpur,2/12/2014,10,42,*
Kuala Lumpur,2/12/2014,11,43,*
Kuala Lumpur,2/12/2014,12,42,*
Kuala Lumpur,2/12/2014,13,41,*
Kuala Lumpur,2/12/2014,14,45,*
Kuala Lumpur,2/12/2014,15,41,*
Kuala Lumpur,2/12/2014,16,40,*
Kuala Lumpur,2/12/2014,17,40,*
Kuala Lumpur,2/12/2014,18,41,*
Kuala Lumpur,2/12/2014,19,41,*
Kuala Lumpur,2/12/2014,20,41,*
Kuala Lumpur,2/12/2014,21,43,*
Kuala Lumpur,2/12/2014,22,44,*
Kuala Lumpur,2/12/2014,23,45,*
Kuala Lumpur,2/12/2014,24,45,*
Kuala Lumpur,3/12/2014,1,47,*
Kuala Lumpur,3/12/2014,2,47,*
Kuala Lumpur,3/12/2014,3,48,*
Kuala Lumpur,3/12/2014,4,48,*
Kuala Lumpur,3/12/2014,5,49,*
Kuala Lumpur,3/12/2014,6,49,*
Kuala Lumpur,3/12/2014,7,49,*
Kuala Lumpur,3/12/2014,8,50,*
Kuala Lumpur,3/12/2014,9,49,*
Kuala Lumpur,3/12/2014,10,49,*
Kuala Lumpur,3/12/2014,11,48,*
Kuala Lumpur,3/12/2014,12,50,*
Kuala Lumpur,3/12/2014,13,50,*
Kuala Lumpur,3/12/2014,14,51,*
Kuala Lumpur,3/12/2014,15,51,*
Kuala Lumpur,3/12/2014,16,52,*
Kuala Lumpur,3/12/2014,17,52,*
Kuala Lumpur,3/12/2014,18,51,*
Kuala Lumpur,3/12/2014,19,51,*
Kuala Lumpur,3/12/2014,20,51,*
Kuala Lumpur,3/12/2014,21,51,*
Kuala Lumpur,3/12/2014,22,50,*
Kuala Lumpur,3/12/2014,23,50,*
Kuala Lumpur,3/12/2014,24,50,*
Kuala Lumpur,4/12/2014,1,49,*
Kuala Lumpur,4/12/2014,2,49,*
Kuala Lumpur,4/12/2014,3,49,*
Kuala Lumpur,4/12/2014,4,49,*
Kuala Lumpur,4/12/2014,5,48,*
Kuala Lumpur,4/12/2014,6,47,*
Kuala Lumpur,4/12/2014,7,47,*
Kuala Lumpur,4/12/2014,8,46,*
Kuala Lumpur,4/12/2014,9,45,*
Kuala Lumpur,4/12/2014,10,44,*
Kuala Lumpur,4/12/2014,11,43,*
Kuala Lumpur,4/12/2014,12,42,*
Kuala Lumpur,4/12/2014,13,41,*
Kuala Lumpur,4/12/2014,14,41,*
Kuala Lumpur,4/12/2014,15,40,*
Kuala Lumpur,4/12/2014,16,40,*
Kuala Lumpur,4/12/2014,17,39,*
Kuala Lumpur,4/12/2014,18,53,*
Kuala Lumpur,4/12/2014,19,39,*
Kuala Lumpur,4/12/2014,20,39,*
Kuala Lumpur,4/12/2014,21,39,*
Kuala Lumpur,4/12/2014,22,39,*
Kuala Lumpur,4/12/2014,23,40,*
Kuala Lumpur,4/12/2014,24,40,*
Kuala Lumpur,5/12/2014,1,40,*
Kuala Lumpur,5/12/2014,2,40,*
Kuala Lumpur,5/12/2014,3,40,*
Kuala Lumpur,5/12/2014,4,40,*
Kuala Lumpur,5/12/2014,5,41,*
Kuala Lumpur,5/12/2014,6,41,*
Kuala Lumpur,5/12/2014,7,41,*
Kuala Lumpur,5/12/2014,8,42,*
Kuala Lumpur,5/12/2014,10,42,*
Kuala Lumpur,5/12/2014,9,43,*
Kuala Lumpur,5/12/2014,11,42,*
Kuala Lumpur,5/12/2014,12,44,*
Kuala Lumpur,5/12/2014,13,45,*
Kuala Lumpur,5/12/2014,14,65,*
Kuala Lumpur,5/12/2014,15,91,*
Kuala Lumpur,5/12/2014,16,110,*
Kuala Lumpur,5/12/2014,17,108,*
Kuala Lumpur,5/12/2014,18,60,*
Kuala Lumpur,5/12/2014,19,52,*
Kuala Lumpur,5/12/2014,20,48,*
Kuala Lumpur,5/12/2014,21,49,*
Kuala Lumpur,5/12/2014,22,50,*
Kuala Lumpur,5/12/2014,23,51,*
Kuala Lumpur,5/12/2014,24,51,*
Kuala Lumpur,6/12/2014,1,51,*
Kuala Lumpur,6/12/2014,2,51,*
Kuala Lumpur,6/12/2014,3,50,*
Kuala Lumpur,6/12/2014,5,50,*
Kuala Lumpur,6/12/2014,4,51,*
Kuala Lumpur,6/12/2014,6,50,*
Kuala Lumpur,6/12/2014,7,50,*
Kuala Lumpur,6/12/2014,8,51,*
Kuala Lumpur,6/12/2014,9,51,*
Kuala Lumpur,6/12/2014,10,50,*
Kuala Lumpur,6/12/2014,11,49,*
Kuala Lumpur,6/12/2014,12,47,*
Kuala Lumpur,6/12/2014,13,46,*
Kuala Lumpur,6/12/2014,14,45,*
Kuala Lumpur,6/12/2014,15,59,*
Kuala Lumpur,6/12/2014,16,82,*
Kuala Lumpur,6/12/2014,17,89,*
Kuala Lumpur,6/12/2014,18,83,*
Kuala Lumpur,6/12/2014,19,68,*
Kuala Lumpur,6/12/2014,20,53,*
Kuala Lumpur,6/12/2014,21,42,*
Kuala Lumpur,6/12/2014,22,41,*
Kuala Lumpur,6/12/2014,23,40,*
Kuala Lumpur,6/12/2014,24,40,*
Kuala Lumpur,7/12/2014,1,40,*
Kuala Lumpur,7/12/2014,2,41,*
Kuala Lumpur,7/12/2014,3,41,*
Kuala Lumpur,7/12/2014,4,42,*
Kuala Lumpur,7/12/2014,5,42,*
Kuala Lumpur,7/12/2014,6,42,*
Kuala Lumpur,7/12/2014,7,43,*
Kuala Lumpur,7/12/2014,8,43,*
Kuala Lumpur,7/12/2014,9,44,*
Kuala Lumpur,7/12/2014,10,46,*
Kuala Lumpur,7/12/2014,11,47,*
Kuala Lumpur,7/12/2014,12,49,*
Kuala Lumpur,7/12/2014,13,57,*
Kuala Lumpur,7/12/2014,14,61,*
Kuala Lumpur,7/12/2014,15,55,*
Kuala Lumpur,7/12/2014,16,48,*
Kuala Lumpur,7/12/2014,17,48,*
Kuala Lumpur,7/12/2014,18,47,*
Kuala Lumpur,7/12/2014,19,46,*
Kuala Lumpur,7/12/2014,20,45,*
Kuala Lumpur,7/12/2014,21,44,*
Kuala Lumpur,7/12/2014,22,44,*
Kuala Lumpur,7/12/2014,23,43,*
Kuala Lumpur,7/12/2014,24,43,*
Kuala Lumpur,8/12/2014,1,42,*
Kuala Lumpur,8/12/2014,2,41,*
Kuala Lumpur,8/12/2014,3,40,*
Kuala Lumpur,8/12/2014,4,40,*
Kuala Lumpur,8/12/2014,5,40,*
Kuala Lumpur,8/12/2014,6,39,*
Kuala Lumpur,8/12/2014,7,38,*
Kuala Lumpur,8/12/2014,8,37,*
Kuala Lumpur,8/12/2014,9,36,*
Kuala Lumpur,8/12/2014,10,35,*
Kuala Lumpur,8/12/2014,11,34,*
Kuala Lumpur,8/12/2014,12,32,*
Kuala Lumpur,8/12/2014,13,33,*
Kuala Lumpur,8/12/2014,14,39,*
Kuala Lumpur,8/12/2014,15,54,*
Kuala Lumpur,8/12/2014,16,43,*
Kuala Lumpur,8/12/2014,17,43,*
Kuala Lumpur,8/12/2014,18,43,*
Kuala Lumpur,8/12/2014,19,36,*
Kuala Lumpur,8/12/2014,20,36,*
Kuala Lumpur,8/12/2014,21,36,*
Kuala Lumpur,8/12/2014,22,36,*
Kuala Lumpur,8/12/2014,23,35,*
Kuala Lumpur,8/12/2014,24,35,*
Kuala Lumpur,9/12/2014,1,36,*
Kuala Lumpur,9/12/2014,2,36,*
Kuala Lumpur,9/12/2014,3,37,*
Kuala Lumpur,9/12/2014,4,37,*
Kuala Lumpur,9/12/2014,5,37,*
Kuala Lumpur,9/12/2014,6,38,*
Kuala Lumpur,9/12/2014,7,38,*
Kuala Lumpur,9/12/2014,8,38,*
Kuala Lumpur,9/12/2014,9,39,*
Kuala Lumpur,9/12/2014,10,39,*
Kuala Lumpur,9/12/2014,11,42,*
Kuala Lumpur,9/12/2014,12,43,*
Kuala Lumpur,9/12/2014,13,43,*
Kuala Lumpur,9/12/2014,14,52,*
Kuala Lumpur,9/12/2014,15,42,*
Kuala Lumpur,9/12/2014,16,50,*
Kuala Lumpur,9/12/2014,17,70,*
Kuala Lumpur,9/12/2014,18,60,*
Kuala Lumpur,9/12/2014,19,42,*
Kuala Lumpur,9/12/2014,20,42,*
Kuala Lumpur,9/12/2014,21,42,*
Kuala Lumpur,9/12/2014,22,43,*
Kuala Lumpur,9/12/2014,23,45,*
Kuala Lumpur,9/12/2014,24,46,*
Kuala Lumpur,10/12/2014,1,47,*
Kuala Lumpur,10/12/2014,2,47,*
Kuala Lumpur,10/12/2014,3,47,*
Kuala Lumpur,10/12/2014,4,47,*
Kuala Lumpur,10/12/2014,5,47,*
Kuala Lumpur,10/12/2014,6,46,*
Kuala Lumpur,10/12/2014,7,46,*
Kuala Lumpur,10/12/2014,8,45,*
Kuala Lumpur,10/12/2014,9,45,*
Kuala Lumpur,10/12/2014,10,46,*
Kuala Lumpur,10/12/2014,11,44,*
Kuala Lumpur,10/12/2014,12,43,*
Kuala Lumpur,10/12/2014,13,55,*
Kuala Lumpur,10/12/2014,14,68,*
Kuala Lumpur,10/12/2014,15,86,*
Kuala Lumpur,10/12/2014,16,101,*
Kuala Lumpur,10/12/2014,17,44,*
Kuala Lumpur,10/12/2014,18,57,*
Kuala Lumpur,10/12/2014,19,44,*
Kuala Lumpur,10/12/2014,20,44,*
Kuala Lumpur,10/12/2014,21,44,*
Kuala Lumpur,10/12/2014,22,43,*
Kuala Lumpur,10/12/2014,23,43,*
Kuala Lumpur,10/12/2014,24,43,*
Kuala Lumpur,11/12/2014,1,43,*
Kuala Lumpur,11/12/2014,2,43,*
Kuala Lumpur,11/12/2014,3,42,*
Kuala Lumpur,11/12/2014,4,43,*
Kuala Lumpur,11/12/2014,5,44,*
Kuala Lumpur,11/12/2014,6,44,*
Kuala Lumpur,11/12/2014,7,44,*
Kuala Lumpur,11/12/2014,8,45,*
Kuala Lumpur,11/12/2014,9,45,*
Kuala Lumpur,11/12/2014,10,45,*
Kuala Lumpur,11/12/2014,11,45,*
Kuala Lumpur,11/12/2014,12,50,*
Kuala Lumpur,11/12/2014,13,60,*
Kuala Lumpur,11/12/2014,14,56,*
Kuala Lumpur,11/12/2014,15,46,*
Kuala Lumpur,11/12/2014,16,45,*
Kuala Lumpur,11/12/2014,17,46,*
Kuala Lumpur,11/12/2014,18,46,*
Kuala Lumpur,11/12/2014,19,46,*
Kuala Lumpur,11/12/2014,20,46,*
Kuala Lumpur,11/12/2014,21,46,*
Kuala Lumpur,11/12/2014,22,46,*
Kuala Lumpur,11/12/2014,23,46,*
Kuala Lumpur,11/12/2014,24,46,*
Kuala Lumpur,12/12/2014,1,46,*
Kuala Lumpur,12/12/2014,2,46,*
Kuala Lumpur,12/12/2014,3,47,*
Kuala Lumpur,12/12/2014,4,47,*
Kuala Lumpur,12/12/2014,5,47,*
Kuala Lumpur,12/12/2014,6,48,*
Kuala Lumpur,12/12/2014,7,48,*
Kuala Lumpur,12/12/2014,8,48,*
Kuala Lumpur,12/12/2014,9,48,*
Kuala Lumpur,12/12/2014,10,48,*
Kuala Lumpur,12/12/2014,11,48,*
Kuala Lumpur,12/12/2014,12,48,*
Kuala Lumpur,12/12/2014,13,54,*
Kuala Lumpur,12/12/2014,14,75,*
Kuala Lumpur,12/12/2014,15,90,*
Kuala Lumpur,12/12/2014,16,82,*
Kuala Lumpur,12/12/2014,17,68,*
Kuala Lumpur,12/12/2014,18,70,*
Kuala Lumpur,12/12/2014,19,64,*
Kuala Lumpur,12/12/2014,20,50,*
Kuala Lumpur,12/12/2014,21,49,*
Kuala Lumpur,12/12/2014,22,48,*
Kuala Lumpur,12/12/2014,23,47,*
Kuala Lumpur,12/12/2014,24,46,*
Kuala Lumpur,12/13/2014,1,46,*
Kuala Lumpur,12/13/2014,2,46,*
Kuala Lumpur,12/13/2014,3,46,*
Kuala Lumpur,12/13/2014,4,47,*
Kuala Lumpur,12/13/2014,5,47,*
Kuala Lumpur,12/13/2014,6,46,*
Kuala Lumpur,12/13/2014,7,47,*
Kuala Lumpur,12/13/2014,8,47,*
Kuala Lumpur,12/13/2014,9,47,*
Kuala Lumpur,12/13/2014,10,47,*
Kuala Lumpur,12/13/2014,11,47,*
Kuala Lumpur,12/13/2014,12,47,*
Kuala Lumpur,12/13/2014,13,59,*
Kuala Lumpur,12/13/2014,14,79,*
Kuala Lumpur,12/13/2014,15,99,*
Kuala Lumpur,12/13/2014,16,119,*
Kuala Lumpur,12/13/2014,17,87,*
Kuala Lumpur,12/13/2014,18,49,*
Kuala Lumpur,12/13/2014,19,48,*
Kuala Lumpur,12/13/2014,20,47,*
Kuala Lumpur,12/13/2014,21,48,*
Kuala Lumpur,12/13/2014,22,49,*
Kuala Lumpur,12/13/2014,23,50,*
Kuala Lumpur,12/13/2014,24,50,*
Kuala Lumpur,12/14/2014,1,50,*
Kuala Lumpur,12/14/2014,2,50,*
Kuala Lumpur,12/14/2014,3,49,*
Kuala Lumpur,12/14/2014,4,49,*
Kuala Lumpur,12/14/2014,5,49,*
Kuala Lumpur,12/14/2014,6,49,*
Kuala Lumpur,12/14/2014,7,50,*
Kuala Lumpur,12/14/2014,8,50,*
Kuala Lumpur,12/14/2014,9,50,*
Kuala Lumpur,12/14/2014,10,51,*
Kuala Lumpur,12/14/2014,11,51,*
Kuala Lumpur,12/14/2014,12,52,*
Kuala Lumpur,12/14/2014,13,56,*
Kuala Lumpur,12/14/2014,14,81,*
Kuala Lumpur,12/14/2014,15,97,*
Kuala Lumpur,12/14/2014,16,90,*
Kuala Lumpur,12/14/2014,17,51,*
Kuala Lumpur,12/14/2014,18,51,*
Kuala Lumpur,12/14/2014,19,51,*
Kuala Lumpur,12/14/2014,20,51,*
Kuala Lumpur,12/14/2014,21,52,*
Kuala Lumpur,12/14/2014,22,52,*
Kuala Lumpur,12/14/2014,23,53,*
Kuala Lumpur,12/14/2014,24,53,*
Kuala Lumpur,12/15/2014,1,53,*
Kuala Lumpur,12/15/2014,2,53,*
Kuala Lumpur,12/15/2014,3,53,*
Kuala Lumpur,12/15/2014,4,53,*
Kuala Lumpur,12/15/2014,5,54,*
Kuala Lumpur,12/15/2014,6,54,*
Kuala Lumpur,12/15/2014,7,53,*
Kuala Lumpur,12/15/2014,8,53,*
Kuala Lumpur,12/15/2014,9,53,*
Kuala Lumpur,12/15/2014,10,53,*
Kuala Lumpur,12/15/2014,11,52,*
Kuala Lumpur,12/15/2014,12,51,*
Kuala Lumpur,12/15/2014,13,51,*
Kuala Lumpur,12/15/2014,14,50,*
Kuala Lumpur,12/15/2014,15,49,*
Kuala Lumpur,12/15/2014,16,48,*
Kuala Lumpur,12/15/2014,17,48,*
Kuala Lumpur,12/15/2014,18,48,*
Kuala Lumpur,12/15/2014,19,47,*
Kuala Lumpur,12/15/2014,20,47,*
Kuala Lumpur,12/15/2014,21,47,*
Kuala Lumpur,12/15/2014,22,46,*
Kuala Lumpur,12/15/2014,23,46,*
Kuala Lumpur,12/15/2014,24,45,*
Kuala Lumpur,12/16/2014,1,45,*
Kuala Lumpur,12/16/2014,2,46,*
Kuala Lumpur,12/16/2014,3,46,*
Kuala Lumpur,12/16/2014,4,45,*
Kuala Lumpur,12/16/2014,5,44,*
Kuala Lumpur,12/16/2014,6,43,*
Kuala Lumpur,12/16/2014,7,42,*
Kuala Lumpur,12/16/2014,8,42,*
Kuala Lumpur,12/16/2014,9,41,*
Kuala Lumpur,12/16/2014,10,41,*
Kuala Lumpur,12/16/2014,11,40,*
Kuala Lumpur,12/16/2014,12,40,*
Kuala Lumpur,12/16/2014,13,42,*
Kuala Lumpur,12/16/2014,14,53,*
Kuala Lumpur,12/16/2014,16,48,*
Kuala Lumpur,12/16/2014,15,44,*
Kuala Lumpur,12/16/2014,17,43,*
Kuala Lumpur,12/16/2014,18,44,*
Kuala Lumpur,12/16/2014,19,45,*
Kuala Lumpur,12/16/2014,20,47,*
Kuala Lumpur,12/16/2014,21,46,*
Kuala Lumpur,12/16/2014,22,46,*
Kuala Lumpur,12/16/2014,23,45,*
Kuala Lumpur,12/16/2014,24,45,*
Kuala Lumpur,12/17/2014,1,45,*
Kuala Lumpur,12/17/2014,2,43,*
Kuala Lumpur,12/17/2014,3,43,*
Kuala Lumpur,12/17/2014,4,43,*
Kuala Lumpur,12/17/2014,5,43,*
Kuala Lumpur,12/17/2014,6,43,*
Kuala Lumpur,12/17/2014,7,43,*
Kuala Lumpur,12/17/2014,8,44,*
Kuala Lumpur,12/17/2014,9,45,*
Kuala Lumpur,12/17/2014,10,45,*
Kuala Lumpur,12/17/2014,11,46,*
Kuala Lumpur,12/17/2014,12,47,*
Kuala Lumpur,12/17/2014,13,49,*
Kuala Lumpur,12/17/2014,14,,*
Kuala Lumpur,12/17/2014,15,,*
Kuala Lumpur,12/17/2014,16,50,*
Kuala Lumpur,12/17/2014,17,50,*
Kuala Lumpur,12/17/2014,18,51,*
Kuala Lumpur,12/17/2014,19,51,*
Kuala Lumpur,12/17/2014,20,49,*
Kuala Lumpur,12/17/2014,21,50,*
Kuala Lumpur,12/17/2014,22,50,*
Kuala Lumpur,12/17/2014,23,50,*
Kuala Lumpur,12/17/2014,24,50,*
Kuala Lumpur,12/18/2014,1,50,*
Kuala Lumpur,12/18/2014,2,50,*
Kuala Lumpur,12/18/2014,3,50,*
Kuala Lumpur,12/18/2014,4,51,*
Kuala Lumpur,12/18/2014,5,51,*
Kuala Lumpur,12/18/2014,6,51,*
Kuala Lumpur,12/18/2014,7,51,*
Kuala Lumpur,12/18/2014,8,51,*
Kuala Lumpur,12/18/2014,9,51,*
Kuala Lumpur,12/18/2014,10,51,*
Kuala Lumpur,12/18/2014,11,52,*
Kuala Lumpur,12/18/2014,12,51,*
Kuala Lumpur,12/18/2014,13,50,*
Kuala Lumpur,12/18/2014,14,52,*
Kuala Lumpur,12/18/2014,15,48,*
Kuala Lumpur,12/18/2014,16,47,*
Kuala Lumpur,12/18/2014,17,45,*
Kuala Lumpur,12/18/2014,18,44,*
Kuala Lumpur,12/18/2014,19,44,*
Kuala Lumpur,12/18/2014,20,43,*
Kuala Lumpur,12/18/2014,21,41,*
Kuala Lumpur,12/18/2014,22,39,*
Kuala Lumpur,12/18/2014,23,38,*
Kuala Lumpur,12/18/2014,24,37,*
Kuala Lumpur,12/19/2014,1,36,*
Kuala Lumpur,12/19/2014,2,35,*
Kuala Lumpur,12/19/2014,3,34,*
Kuala Lumpur,12/19/2014,4,33,*
Kuala Lumpur,12/19/2014,5,32,*
Kuala Lumpur,12/19/2014,6,31,*
Kuala Lumpur,12/19/2014,7,30,*
Kuala Lumpur,12/19/2014,8,30,*
Kuala Lumpur,12/19/2014,9,30,*
Kuala Lumpur,12/19/2014,10,29,*
Kuala Lumpur,12/19/2014,11,27,*
Kuala Lumpur,12/19/2014,12,27,*
Kuala Lumpur,12/19/2014,13,27,*
Kuala Lumpur,12/19/2014,14,31,*
Kuala Lumpur,12/19/2014,15,29,*
Kuala Lumpur,12/19/2014,16,49,*
Kuala Lumpur,12/19/2014,17,57,*
Kuala Lumpur,12/19/2014,18,57,*
Kuala Lumpur,12/19/2014,19,48,*
Kuala Lumpur,12/19/2014,20,49,*
Kuala Lumpur,12/19/2014,21,39,*
Kuala Lumpur,12/19/2014,22,41,*
Kuala Lumpur,12/19/2014,23,42,*
Kuala Lumpur,12/19/2014,24,44,*
Kuala Lumpur,12/20/2014,1,47,*
Kuala Lumpur,12/20/2014,2,49,*
Kuala Lumpur,12/20/2014,3,50,*
Kuala Lumpur,12/20/2014,4,51,*
Kuala Lumpur,12/20/2014,5,52,*
Kuala Lumpur,12/20/2014,6,53,*
Kuala Lumpur,12/20/2014,7,53,*
Kuala Lumpur,12/20/2014,8,54,*
Kuala Lumpur,12/20/2014,9,54,*
Kuala Lumpur,12/20/2014,10,54,*
Kuala Lumpur,12/20/2014,11,55,*
Kuala Lumpur,12/20/2014,12,55,*
Kuala Lumpur,12/20/2014,13,55,*
Kuala Lumpur,12/20/2014,14,55,*
Kuala Lumpur,12/20/2014,15,55,*
Kuala Lumpur,12/20/2014,16,55,*
Kuala Lumpur,12/20/2014,17,54,*
Kuala Lumpur,12/20/2014,18,54,*
Kuala Lumpur,12/20/2014,19,53,*
Kuala Lumpur,12/20/2014,20,53,*
Kuala Lumpur,12/20/2014,21,52,*
Kuala Lumpur,12/20/2014,22,52,*
Kuala Lumpur,12/20/2014,23,52,*
Kuala Lumpur,12/20/2014,24,52,*
Kuala Lumpur,12/21/2014,1,51,*
Kuala Lumpur,12/21/2014,2,51,*
Kuala Lumpur,12/21/2014,3,51,*
Kuala Lumpur,12/21/2014,4,51,*
Kuala Lumpur,12/21/2014,5,51,*
Kuala Lumpur,12/21/2014,6,50,*
Kuala Lumpur,12/21/2014,7,50,*
Kuala Lumpur,12/21/2014,8,50,*
